Estimate,lwr,upr,pval,contrast,n,EPV,prev,rho
-0.0364233239881173,-0.0391417687204461,-0.0337048792557886,0,GLM,100,0.5,0.01,0
-0.00042538099763112,-0.00314382572996645,0.00229306373470421,0.986703627069333,EN,100,0.5,0.01,0
0.000360455997547082,-0.00235798873479178,0.00307890072988594,0.992848686768889,AEN,100,0.5,0.01,0
-0.0539238059839656,-0.0566422507162917,-0.0512053612516396,0,RF,100,0.5,0.01,0
-0.0107519999999991,-0.0134681730513411,-0.00803582694865709,0,GLM,1000,20,0.05,0
0.000839349999999905,-0.0018768230513421,0.00355552305134191,0.865432643045383,EN,1000,20,0.05,0
0.00239399999999867,-0.000322173051343328,0.00511017305134068,0.102048404605297,AEN,1000,20,0.05,0
-0.00598170000000264,-0.00869787305134465,-0.00326552694866064,2.25566911371544e-07,RF,1000,20,0.05,0
-0.00272205000000025,-0.00543831491819652,-5.78508180398883e-06,0.049483155248817,GLM,500,0.5,0.05,0.3
-0.000236749999997232,-0.0029530149181935,0.00247951491819903,0.998583758413407,EN,500,0.5,0.05,0.3
0.0888950250000026,0.0861787600818063,0.0916112899181988,0,AEN,500,0.5,0.05,0.3
0.11649815,0.113781885081804,0.119214414918197,0,RF,500,0.5,0.05,0.3
-0.00330864999999825,-0.00602526330457685,-0.000592036695419649,0.0106989894976139,GLM,5000,10,0.1,0.3
-2.26500000000129e-05,-0.00273926330457861,0.00269396330457859,0.999999875582573,EN,5000,10,0.1,0.3
0.0160144499999996,0.013297836695421,0.0187310633045782,0,AEN,5000,10,0.1,0.3
0.117452649999999,0.11473603669542,0.120169263304577,0,RF,5000,10,0.1,0.3
-0.00798455000000031,-0.0107019818897135,-0.00526711811028712,2.2930546350608e-12,GLM,500,1,0.1,0.3
-0.000282899999999309,-0.0030003318897125,0.00243453188971388,0.997170629532507,EN,500,1,0.1,0.3
0.0863974119999996,0.0836799801102864,0.0891148438897128,0,AEN,500,1,0.1,0.3
0.12259195,0.119874518110286,0.125309381889713,0,RF,500,1,0.1,0.3
-0.006442100000003,-0.00915828089922521,-0.00372591910078079,6.09994874611886e-08,GLM,5000,1,0.01,0.6
0.000122450000000329,-0.00259373089922188,0.00283863089922254,0.999895037082924,EN,5000,1,0.01,0.6
0.0195579999999999,0.0168418191007776,0.0222741808992221,0,AEN,5000,1,0.01,0.6
0.0715072500000005,0.0687910691007783,0.0742234308992227,0,RF,5000,1,0.01,0.6
-0.00997174999999906,-0.0126891341048731,-0.00725436589512499,0,GLM,1000,1,0.05,0.6
0.000163750000001572,-0.00255363410487249,0.00288113410487564,0.999667702756629,EN,1000,1,0.05,0.6
0.0515901499999982,0.0488727658951242,0.0543075341048723,0,AEN,1000,1,0.05,0.6
0.090727499999999,0.0880101158951249,0.093444884104873,0,RF,1000,1,0.05,0.6
-0.00572080000000097,-0.0084381217317289,-0.00300347826827304,9.64168753281314e-07,GLM,500,0.5,0.05,0.6
-0.000228250000000485,-0.00294557173172842,0.00248907173172745,0.998772336086718,EN,500,0.5,0.05,0.6
0.0695160539999996,0.0667987322682717,0.0722333757317275,0,AEN,500,0.5,0.05,0.6
0.0782398999999991,0.0755225782682712,0.0809572217317271,0,RF,500,0.5,0.05,0.6
-0.00448729999999731,-0.00720562732264073,-0.00176897267735389,0.000202949189494817,GLM,5000,10,0.1,0.6
6.33499999984632e-05,-0.00265497732264496,0.00278167732264188,0.999992409227135,EN,5000,10,0.1,0.6
0.0190302999999998,0.0163119726773564,0.0217486273226433,0,AEN,5000,10,0.1,0.6
0.0941312500000019,0.0914129226773585,0.0968495773226453,0,RF,5000,10,0.1,0.6
-0.00662234999999867,-0.00933935824759528,-0.00390534175240205,7.83315767804993e-09,GLM,500,1,0.1,0.6
0.000212899999999627,-0.00250410824759699,0.00292990824759624,0.999065367403974,EN,500,1,0.1,0.6
0.075220091999998,0.0725030837524014,0.0779371002475946,0,AEN,500,1,0.1,0.6
0.0868234000000001,0.0841063917524035,0.0895404082475967,0,RF,500,1,0.1,0.6
-0.00308610000000076,-0.00580292263218777,-0.000369277367813743,0.0198843346148244,GLM,5000,1,0.01,0.95
1.14999999969445e-05,-0.00270532263219007,0.00272832263218396,0.999999991729301,EN,5000,1,0.01,0.95
0.00729529999999956,0.00457847736781255,0.0100121226321866,1.08998921000136e-10,AEN,5000,1,0.01,0.95
0.00681644999999642,0.00409962736780941,0.00953327263218344,2.82147993857507e-09,RF,5000,1,0.01,0.95
-0.00435309999999789,-0.00707041694540584,-0.00163578305458994,0.000377283281133844,GLM,1000,1,0.05,0.95
-1.66999999985373e-05,-0.00273401694540649,0.00270061694540941,0.999999963224223,EN,1000,1,0.05,0.95
0.0135611740000005,0.0108438570545925,0.0162784909454084,0,AEN,1000,1,0.05,0.95
0.00461395000000164,0.00189663305459369,0.00733126694540959,0.000154251229825042,RF,1000,1,0.05,0.95
-0.0114918500000009,-0.0142078934092788,-0.00877580659072293,0,GLM,500,10,0.05,0
0.000972999999999336,-0.00174304340927859,0.00368904340927726,0.795022445270318,EN,500,10,0.05,0
0.0025178999999993,-0.000198143409278627,0.00523394340927722,0.0783385958044853,AEN,500,10,0.05,0
-0.00614534999999794,-0.00886139340927586,-0.00342930659072002,1.70006675626055e-07,RF,500,10,0.05,0
0.00955779999999828,0.00684181144660042,0.0122737885533961,0,GLM,500,0.5,0.05,0.95
2.87999999979416e-05,-0.00268718855339992,0.0027447885533958,0.999999674867825,EN,500,0.5,0.05,0.95
0.0314633829999971,0.0287473944465992,0.0341793715533949,0,AEN,500,0.5,0.05,0.95
