Estimate,lwr,upr,pval,contrast,n,EPV,prev,rho
-0.0457465513018689,-0.0662802575952689,-0.0252128450084689,1.81115239916707e-07,GLM,100,0.5,0.05,0.3
-0.00296972406912049,-0.0232384682128897,0.0172990200746487,0.989782435531832,EN,100,0.5,0.05,0.3
-0.0845615123672903,-0.104830256511059,-0.0642927682235211,0,AEN,100,0.5,0.05,0.3
-0.0062490932176239,-0.0270129406996336,0.0145147542643858,0.877041484418077,RF,100,0.5,0.05,0.3
0.0383138799560487,0.0180568778439991,0.0585708820680983,1.17818211871068e-05,GLM,1000,10,0.1,0.3
-0.00134076927052906,-0.0215977713825787,0.0189162328415205,0.999520053661141,EN,1000,10,0.1,0.3
-0.0591968010762093,-0.0794538031882589,-0.0389397989641597,4.00302013758846e-12,AEN,1000,10,0.1,0.3
-0.0248269923460749,-0.0451870841931751,-0.00446690049897481,0.0106770048259366,RF,1000,10,0.1,0.3
-0.0269950775179129,-0.0474032921183927,-0.00658686291743302,0.00478659450613883,GLM,100,1,0.1,0.3
-0.00528738711809673,-0.025539613077946,0.0149648388417525,0.920596221935898,EN,100,1,0.1,0.3
-0.0971591966234899,-0.117411422583339,-0.0769069706636406,0,AEN,100,1,0.1,0.3
-0.00593895286242135,-0.0261911788222706,0.0143132730974279,0.885419717562462,RF,100,1,0.1,0.3
0.0234607861640218,0.00311252436678814,0.0438090479612555,0.017135190639225,GLM,1000,1,0.01,0.6
-0.000798807060661738,-0.0211470688578954,0.0195494547365719,0.999945294423607,EN,1000,1,0.01,0.6
-0.0394517355840827,-0.0597999973813164,-0.019103473786849,6.85885919837759e-06,AEN,1000,1,0.01,0.6
-0.0330946740180752,-0.0607814087842973,-0.00540793925185301,0.012584908978271,RF,1000,1,0.01,0.6
0.0304785442211227,0.0101073388471077,0.0508497495951377,0.000925836658128287,GLM,500,0.5,0.01,0.6
5.91582098964649e-05,-0.0203120471641185,0.0204303635839114,0.999999998360654,EN,500,0.5,0.01,0.6
-0.0413271628091252,-0.0616983681831402,-0.0209559574351102,2.49986893674503e-06,AEN,500,0.5,0.01,0.6
-0.0340370565164572,-0.0632929728805876,-0.00478114015232695,0.0157779167968696,RF,500,0.5,0.01,0.6
-0.0110622634015797,-0.0318501744006293,0.00972564759746986,0.503468729335095,GLM,100,0.5,0.05,0.6
-0.00134168926038641,-0.0216339231389214,0.0189505446181486,0.999544074445542,EN,100,0.5,0.05,0.6
-0.071644172775917,-0.091936406654452,-0.051351938897382,0,AEN,100,0.5,0.05,0.6
0.0122071743007447,-0.00988184744876431,0.0342961960502537,0.469086766510444,RF,100,0.5,0.05,0.6
0.0347630907170412,0.0144809058542866,0.0550452755797958,0.000110093969202363,GLM,1000,10,0.1,0.6
0.000603012993144081,-0.0196791718696105,0.0208851978558987,0.999980500646999,EN,1000,10,0.1,0.6
-0.0534784898148869,-0.0737606746776415,-0.0331963049521323,4.04565714262617e-10,AEN,1000,10,0.1,0.6
-0.0283280649237838,-0.0498405706043832,-0.00681555924318443,0.00484313281052873,RF,1000,10,0.1,0.6
0.0104105236866113,-0.00995949615449339,0.0307805435277159,0.535759784214363,GLM,100,1,0.1,0.6
-0.00588299318290553,-0.0261498730203126,0.0143838866545015,0.889986695201554,EN,100,1,0.1,0.6
-0.0966680490447414,-0.116934928882148,-0.0764011692073343,0,AEN,100,1,0.1,0.6
0.00504223080668936,-0.0159041735615609,0.0259886351749396,0.939854763507295,RF,100,1,0.1,0.6
0.022067650299246,0.00161621531397926,0.0425190852845127,0.0291334599568622,GLM,1000,1,0.01,0.95
0.00011719824347603,-0.0203342367417907,0.0205686332287427,0.999999977076531,EN,1000,1,0.01,0.95
-0.045389355924669,-0.0658407909099357,-0.0249379209394023,1.47249484383494e-07,AEN,1000,1,0.01,0.95
-0.117453762841335,-0.262788515203968,0.0278809895212976,0.157545826567701,RF,1000,1,0.01,0.95
0.0200830753392277,-0.00046367967713979,0.0406298303555952,0.0579715606428535,GLM,500,0.5,0.01,0.95
-0.000145436842820035,-0.0207434894702092,0.0204526157845691,0.999999946923323,EN,500,0.5,0.01,0.95
-0.0454810676548437,-0.0660278226712112,-0.0249343126384762,1.63785664586413e-07,AEN,500,0.5,0.01,0.95
-0.143296158780393,-0.288583656814914,0.00199133925412892,0.0547216746299254,RF,500,0.5,0.01,0.95
-0.0547519950135229,-0.0764122258468775,-0.0330917641801683,1.28513522046347e-09,GLM,100,0.5,0.05,0.95
0.000284777695690852,-0.0205740842205895,0.0211436396119712,0.999999255815503,EN,100,0.5,0.05,0.95
-0.0867208854801874,-0.107579747396468,-0.0658620235639071,0,AEN,100,0.5,0.05,0.95
0.0166408592389928,-0.0337380785152673,0.067019796993253,0.853928081469388,RF,100,0.5,0.05,0.95
0.030416633835996,0.0100322736620319,0.0508009940099601,0.00090544322673547,GLM,1000,10,0.1,0.95
-9.1130725194899e-05,-0.020475490899159,0.0202932294487692,0.999999990995107,EN,1000,10,0.1,0.95
-0.0482683180404331,-0.0686526782143973,-0.027883957866469,1.68672027456296e-08,AEN,1000,10,0.1,0.95
-0.0275291903257193,-0.0608619080247443,0.00580352737330565,0.141210178222378,RF,1000,10,0.1,0.95
-0.044311696302734,-0.0648696559991119,-0.0237537366063561,4.066807736125e-07,GLM,100,1,0.1,0.95
0.00279511204523042,-0.0176057144452325,0.0231959385356933,0.99298274660684,EN,100,1,0.1,0.95
-0.0888951991697873,-0.10929602566025,-0.0684943726793244,0,AEN,100,1,0.1,0.95
