Estimate,lwr,upr,pval,contrast,n,EPV,prev,rho,sparsity
0.00476103225764892,0.00120587101865172,0.00831619349664612,0.00434933890027633,GLM,100,0.5,0.01,0,0.3
0.00176651674990568,-0.00252821042672772,0.00606124392653908,0.678839335503731,EN,100,0.5,0.01,0,0.3
-0.00120304145923451,-0.00544844002476573,0.0030423571062967,0.878580638897977,AEN,100,0.5,0.01,0,0.3
0.00482696798623532,0.00127180674723558,0.00838212922523506,0.00367322552920035,RF,100,0.5,0.01,0,0.3
-0.000224332044852067,-0.00295636674141063,0.00250770265170649,0.998877715439388,GLM,500,20,0.05,0,0.6
-9.42795663548962e-05,-0.00282631426291346,0.00263775513020366,0.99996374032872,EN,500,20,0.05,0,0.6
-2.6006156256253e-10,-0.00273203495662012,0.002732034436497,1,AEN,500,20,0.05,0,0.6
-0.0054417216263239,-0.00817375632288246,-0.00270968692976534,5.39122425391447e-06,RF,500,20,0.05,0,0.6
0.00518334694422237,0.00245116731744596,0.00791552657099879,1.35330580076642e-05,GLM,500,10,0.1,0.95,0.6
-0.00269468324405363,-0.00542686287083004,3.7496382722785e-05,0.0544740239602558,EN,500,10,0.1,0.95,0.6
-0.0123545237090179,-0.0150867033357943,-0.00962234408224144,0,AEN,500,10,0.1,0.95,0.6
-0.00255020398427015,-0.00528238361104657,0.00018197564250626,0.075477144648434,RF,500,10,0.1,0.95,0.6
-0.000282186730644944,-0.00317487145021955,0.00261049798892966,0.997674733872551,GLM,500,1,0.01,0,0.9
2.71833847016508e-05,-0.0030160896565572,0.0030704564259605,0.999999826037535,EN,500,1,0.01,0,0.9
4.05870927611494e-05,-0.00302583139535555,0.00310700558087785,0.999999161785915,AEN,500,1,0.01,0,0.9
-0.000706753097807209,-0.00359943781738182,0.0021859316217674,0.93306383228161,RF,500,1,0.01,0,0.9
-0.000252557504275976,-0.00298339526594069,0.00247828025738873,0.99821734259718,GLM,1000,10,0.05,0,0.9
-2.74489892364282e-07,-0.00273111225155707,0.00273056327177235,0.999999999999997,EN,1000,10,0.05,0,0.9
-1.38777878078145e-17,-0.00273083776166472,0.0027308377616647,1,AEN,1000,10,0.05,0,0.9
-0.00297387606446102,-0.00570471382612573,-0.000243038302796311,0.0276244965508248,RF,1000,10,0.05,0,0.9
-0.00565438335302171,-0.00853257958390358,-0.00277618712213983,6.67031263545947e-06,GLM,100,1,0.05,0,0.9
8.27788823003633e-05,-0.00295427708892089,0.00311983485352162,0.999985086250452,EN,100,1,0.05,0,0.9
1.7614901117749e-05,-0.00300249970949845,0.00303772951173395,0.999999968581272,AEN,100,1,0.05,0,0.9
-0.00494903245484663,-0.00782722868572851,-0.00207083622396476,9.48188645450987e-05,RF,100,1,0.05,0,0.9
-0.000467159995273622,-0.00319949647175961,0.00226517648121237,0.981621089375271,GLM,1000,20,0.1,0,0.9
-4.92074554936384e-07,-0.00273282855104093,0.00273184440193106,0.999999999999973,EN,1000,20,0.1,0,0.9
2.62611663109924e-08,-0.00273231021531968,0.0027323627376523,1,AEN,1000,20,0.1,0,0.9
-0.00562995720974251,-0.0083622936862285,-0.00289762073325651,1.6933664396257e-06,RF,1000,20,0.1,0,0.9
-0.000995214823770865,-0.00372589260057031,0.00173546295302858,0.785435244308222,GLM,500,10,0.1,0,0.9
-7.26094499844954e-07,-0.00273140387129929,0.0027299516822996,0.999999999999871,EN,500,10,0.1,0,0.9
9.90744873363703e-08,-0.00273057870231211,0.00273077685128678,1,AEN,500,10,0.1,0,0.9
-0.00710203571416675,-0.00983271349096619,-0.0043713579373673,9.99100358001215e-10,RF,500,10,0.1,0,0.9
-0.000338812066574297,-0.00321921051837856,0.00254158638522996,0.995230786467704,GLM,500,1,0.01,0.3,0.9
-5.90060260296371e-06,-0.00303558129769006,0.00302378009248414,0.999999999607469,EN,500,1,0.01,0.3,0.9
4.18372410686436e-06,-0.00301437867127887,0.0030227461194926,0.999999999899322,AEN,500,1,0.01,0.3,0.9
-0.000742369637893273,-0.00362276808969753,0.00213802881391099,0.920461036059849,RF,500,1,0.01,0.3,0.9
-0.000258444340070677,-0.00298980890030885,0.0024729202201675,0.998050153571365,GLM,1000,10,0.05,0.3,0.9
-3.70583020464776e-07,-0.00273173514325864,0.00273099397721771,0.999999999999991,EN,1000,10,0.05,0.3,0.9
-1.14042240234591e-09,-0.00273136570066057,0.00273136341981577,1,AEN,1000,10,0.05,0.3,0.9
-0.00295165090195088,-0.00568301546218905,-0.00022028634171271,0.0293897668376025,RF,1000,10,0.05,0.3,0.9
-0.00603455790425333,-0.00892143798649233,-0.00314767782201433,1.8226399979282e-06,GLM,100,1,0.05,0.3,0.9
-3.14450421969314e-05,-0.00306547408226738,0.00300258399787352,0.999999683804562,EN,100,1,0.05,0.3,0.9
-1.94780809065279e-05,-0.00304794549756263,0.00300898933574957,0.999999953085134,AEN,100,1,0.05,0.3,0.9
-0.00536708430442528,-0.00825396438666428,-0.00248020422218628,1.9250363579304e-05,RF,100,1,0.05,0.3,0.9
-0.000462751847138981,-0.00319449935843965,0.00226899566416168,0.982246325817301,GLM,1000,20,0.1,0.3,0.9
-5.43899717375673e-07,-0.00273229141101804,0.00273120361158329,0.999999999999959,EN,1000,20,0.1,0.3,0.9
0,-0.00273174751130066,0.00273174751130066,1,AEN,1000,20,0.1,0.3,0.9
-0.00568899228897156,-0.00842073980027222,-0.00295724477767089,1.35461604977571e-06,RF,1000,20,0.1,0.3,0.9
-0.00106190385996474,-0.00587591398055828,0.00375210626062881,0.933604235001268,GLM,100,0.5,0.01,0.3,0.6
